,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,timing,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
7Networks_LH_SalVentAttn_FrOperIns_1,-0.30423806439492806,-0.6094389582010649,-0.18726473666593374,0.6845667928727008,0.9296987995656008,1.4583970830328743,0.7012717423834269,-0.4359693607940862,0.3515393330805339,0.26756393804729967,0.41252169891123064,-0.3630635591312168,-0.5460126315640564,-0.0662250861222922,0.10278211616518343,-0.07008045911843974,-0.5475364641620665,-0.27673473586751174,0.17908785864065538,-0.0012826813576034524,-0.18856816841052956,-0.24177153030399456,0.1078501423312449,-0.14135909158495358,-0.03551611575656604,1.1809522499807381,-0.9784968776202974,-0.01465804396679481,1.6985380931560587,1.0828187870168935,1.9149789859361006,0.4171032571782884,-0.13400094623515962,0.5550545403871072,0.04487686849082452,0.7496029270308666,-0.6600585355191658,-0.005802074051775436,-0.41040189065349,0.9735022936282165,0.01823750822163028,0.025942834423484083,-0.21824241401868397,-0.060300391978766,0.3845952146042249,0.2093615188808299,-0.32349526664680606,0.81857063710303,0.3724395589027926,-0.8130895042578595,0.1198881471974636,0.736613434075166,-0.7184045486996229,-0.6663985811333056,-0.5387997417354019,-0.2607278804256571,0.0013199640795790943,0.41434615742839104,0.2464690968541816,0.05236681678957012,1.6459340276033743,0.012835906626551045,0.5009324759735648,0.22752656351095718,0.3301292418744112,0.4496152092548641,-0.5483422480492317,-0.026653127190506255,0.1724322273260929,0.0397166371780468,-0.46202176393492334,-0.40110056954642775,-0.024335142668847176,-0.26889301517484215,0.9154994711300447,0.20264603215151464,-0.26739787137425425,-0.7410029346918439,5.012752941360291,0.5201903192268605,-0.8303200005285466,-0.7910202980746988,-0.682175294240436,0.2516775675321921,-0.3175105516422262,0.33997029921188593,-0.7392222593853931,-0.30466343391092726,-0.01735470717104652,-0.38120036857612993,-0.46937943231697615,0.024228078095289835,-0.1583708989593779,-0.04716529579915432,0.1616144414512621,-0.6735920631356613,-0.28565350032550096,0.6578096437461955,-0.5836874165371516,-0.27815320918745057,0.6138415690157182,0.10217108766909666,-0.3032537670591834,-0.1232990450493473,-0.07430954923493781,-0.7981581407594593,0.681843882846451,0.5642223682058286,0.009988186803264267,-0.2129413730516585,0.6452010127477549,0.3411008454505201,0.011290619996400167,0.020266680406515337,0.31494095724730525,-0.2622420362603523,-0.6261650074178096,-0.17259524725093364,1.5456941484156452,0.026323831243583,-0.319714453248971,-0.4340497191707571,0.021679186098006897,-0.7476348074600802
7Networks_LH_SalVentAttn_FrOperIns_2,0.4044867598980383,-0.3294826900539552,-0.2201141499153282,1.2860327096445894,0.237258154859918,1.119429185151414,-0.5313286789276714,0.48973558537740547,-0.8038742980615882,0.35330851159801707,-0.2719373972470538,-0.07155914375426788,1.0169507003338105,-0.05164321619274406,0.45733672711575346,-0.5682562971552896,-0.21680891547732598,-0.37889532143595833,0.24930040560694688,0.9581920918251273,0.8811854430815121,0.3220396987105953,0.24882816352376944,-0.05132116795323012,0.2631020794330351,0.13128214697610638,0.31496906996875973,0.7936483970683065,0.1787767395317183,1.0895379099345293,2.192641231690668,-0.2665500897058138,-1.0815100506395146,0.7025441963809542,-0.22849285075169218,0.653062212846983,-0.9771444718366304,0.07394953104457949,-0.19136215019466213,0.26601965185551296,-0.4112089429436889,0.6116063479762447,-0.5367644183436491,0.4334691477134505,-0.09020387267480083,0.9923281986858342,-0.8347970740218221,0.4325598748532784,-0.5233810359780996,0.4524001779467543,0.07662744561489851,-0.18677781563109022,-0.43194132325491474,-0.8363826971762521,1.0457927485215055,-0.006823604200619049,-0.8706203878862345,1.8749456254805992,-0.27947564228449645,0.004694326532123106,0.8261880732052007,-0.2451197717007704,-0.42265386258313836,0.7882909160947364,1.0285418385534608,0.21870986387371047,-0.25115666578728635,-0.1661927454133636,0.4010637776301507,0.479370753793685,-1.1493593287739046,-0.559022329100705,-0.27454645998764066,0.4261105792730076,-0.13318910358908786,0.8313408109573528,-0.4121361793653224,-0.8047330651906267,5.101601388236506,0.11812197097264415,0.22722007098801053,-0.7151548579631596,-0.8875937491012493,0.9890973497717911,-0.17891473959908985,0.3077714209608332,-0.39418740791752654,1.0037050985707745,0.07636250713631286,0.6714301766517283,0.427837429322579,0.1561833045133327,0.2722643791664424,0.18451207626262608,0.19690396716832068,-1.0193286956116434,0.6733370601488144,0.982126941196839,-0.03876825028452362,0.5224790721229436,0.388582402897373,0.5217677162037836,-0.3385123758375408,-0.22095163560013903,-0.6697448159428738,-0.3980658191871984,0.1150844281209743,1.9932382905770698,0.5691537330632915,0.14190027197663427,-0.09992518752085283,1.1016656915386087,0.5710873754111006,0.49108924543134397,0.5293931067240616,0.1182389401053216,0.1725631450692113,-0.35467913527007855,0.35246313738930474,0.8145032945738877,-0.28412572223687976,-0.02936573685870888,0.3494979766932577,0.5969737942217658
7Networks_LH_SalVentAttn_PFCl_1,0.12289055467037288,-0.6198852530507606,-0.35778490981548544,-0.05071471917263987,0.10989399221286421,0.2200011506298489,0.3216008580861762,0.12428211788521812,0.8567296151996507,-0.10848819937840024,0.1381861041832012,-0.34390903071942125,0.8928672004215235,-0.19113421977640863,0.4496693767128523,-0.08131448942646359,0.42247238039818497,-0.10018449312754502,0.38233274600593237,-0.1513047601779875,0.6679862464657308,0.5820216956440372,-0.21991722241422734,-0.7056737485334581,0.40140730123411555,0.24816680717686176,0.28772712903857806,-0.10747865608130837,0.3025202380550681,0.525236533750008,-0.18780944648376952,0.29643210930844005,0.7946910196587932,0.5572108853591008,-0.1048183297425695,0.7049797324066759,-0.39079192612197633,-0.08046978594611369,-0.13700606814045596,0.4012872738980566,0.08095730109596064,-0.010829340725839479,-0.4617473333724928,0.5604329675381426,0.052152162590850884,0.6644215223317003,0.0313076714018121,0.2707995076155585,-0.34751852934741656,0.8883251016609759,-0.132291293318254,-0.23490290591476568,-0.10400442622636005,0.46682314744846254,0.7760111862890704,-0.3180689455852473,-0.04251085913769634,-0.4103598091184782,-0.4907435546386239,-0.020567674771632995,-0.2692810575495569,-0.22167977181988038,-0.5460869639760576,0.22536977249620413,-0.03937721146133659,0.1217152193188045,1.5925784766612885,0.8234977485946687,0.4077002326889021,1.003202639712243,-0.2583334486373615,-0.9000351502522087,-0.1647066636125226,-0.5178700684335454,-0.4529638853671139,-0.22291939251090362,0.028951107158759835,-0.6483228208288286,0.9707732874482005,-0.896587055440759,0.5774171622541299,-0.48630974241419656,-0.4816146480837254,-0.2828980861620882,0.6352232482380559,0.8300047201156245,-0.2959570992415351,0.0444613157337124,-0.06068429795600802,1.2068150404144715,0.4830011405409782,0.20769938342886604,1.3650566800534047,-0.04296949091837132,-0.22297650624087156,0.04659709224337452,0.5962388468769626,0.6030517212113744,-0.2712252517280828,0.12876721683216333,0.4950706315193903,-0.1438354917003008,0.2840603238382313,0.009288481742321449,0.13137836504844108,-0.6505371511672414,-0.31119189127778346,-0.4720414526413579,0.25571150984287194,0.3521709406105313,-0.3442297425754671,-0.0955835367885391,0.085808329704435,0.586441301023874,-0.12863423766655263,-0.2064797868457016,-0.0011719595219954807,0.27076336190493494,-0.09143921334062556,0.113041922432537,-0.1478756404835718,-0.16247173805161008,-0.10478397434893799,1.1887151471642299
7Networks_LH_SalVentAttn_Med_1,0.03607028524894862,-0.538342918475734,0.10506497353916021,0.8075207641786886,0.21061969585066653,0.7842269960949578,-0.16624765776253098,-0.07292984675726426,-0.07162646302302152,-0.5215166813694959,0.020737968117303062,-0.15834007840554162,1.4539303068507277,-0.725588744939777,0.43075297774442084,-0.18957333681690225,0.22679233181229164,-0.46503303505895793,0.34768238344581637,-0.15764278932618306,1.1402314806631648,1.0311146340820723,-0.13867862155101593,-0.3542830801167863,0.9206681314997935,0.02319633179842749,-0.31717158537076284,0.08549256555289893,0.4551187952393411,0.7324795244453606,1.796811568096996,0.30256150758865036,0.5353773517633635,0.48515345534518395,0.09097095995716455,-0.05694986996492769,-0.7381117195698054,-0.2952544930662433,0.20213742260046064,0.7375185946020372,-0.3765437299296893,-0.10598161605650155,-0.6109386284564196,0.2327796300071711,0.08244487521100159,0.1128104773197018,0.20507016688794524,0.3742260678648694,-0.32205137211231866,0.85475129234005,-0.3181493942763034,-0.4221444359048966,-0.5887508417903642,-0.2189471389953346,1.5256194479699097,0.07109177932065562,-0.4692347492880436,0.19328893023917096,-0.4491630977094073,-0.012568883051163647,-0.14478985600140906,-0.22772193240131752,-0.17459702061307064,0.7621360591300846,0.33794292556963995,0.4613066827541439,0.9690951497158318,0.9804022402155939,-0.11987440627995026,1.9228104289029386,-0.5866992911435752,0.10512564901347357,0.16015760731406709,-0.49491753888563195,-0.4899569645712654,0.3036796647034724,-0.2057137266346063,-0.951213561712986,4.3478912679307795,-0.2593708111060743,0.6592380375819633,-0.4098406226135629,-0.29988328853799007,0.4583164206371055,0.6731607985620299,0.47138380364771115,0.0328040464976063,0.023018242021050885,-0.1385469079541889,0.7970206574891954,0.49178643575120173,0.4829923660600427,1.503614396131602,-0.0195275005767991,-0.30971163569425775,-0.37288654196370036,0.5171543273190786,0.5932350487002248,-0.4748617733983755,0.12311224104741536,0.5387125217444018,-0.0387500878375601,0.2716123660101906,0.012869804496817933,-0.20366175336601397,-0.358849860011686,-0.08981827486687236,0.46912790769183416,0.4993103242270102,-0.21442873606183488,-0.2990636542424329,0.2777482519461223,1.1251959045713156,0.05326170673200839,-0.10237730518100711,-0.06791897359984445,0.1358642070049525,-0.17639640506337945,-0.09720004350607375,0.4765793215158943,-0.7627903607645166,-0.1532122048023905,0.28805533772556896,0.9856271615836236
7Networks_LH_SalVentAttn_Med_2,0.2848422141241465,-0.7462147601628281,0.20884652522118208,0.026309716782650896,0.25643322497376436,0.510692520641205,-0.1049287429854045,0.11973557915742769,0.5357141142159563,0.3931588747287239,0.3078755167724502,-0.25242454964044775,-0.18970945190203636,-0.23249604735520965,-0.31138011002480676,-0.32755316560618736,0.3948409750499051,0.1096856059165091,0.05608801458407007,0.44764143641427506,0.4247368402433679,0.685974651704008,-0.29004420870754893,-0.2659096598133678,-0.49677181367105033,-0.01952190044490465,0.37460688073149995,0.04839825537337327,0.3017597152096066,-0.1713621503604676,0.4934385991550777,0.3661532453125071,0.9464447835866795,0.0897667705333018,0.2934903628175261,0.2262439685300945,-0.39530750582013285,-0.34282172188772836,1.0159744940054987,-0.3873137472622192,0.20346203675809546,0.1644719334668152,0.3607352106541592,0.23882558994068798,0.2615978620450612,0.9482176552751106,0.14224434725643806,0.45693031846035964,0.6496801723310069,-0.3901917344917495,0.012698519761737772,-0.42086533677532967,-0.4192094608463964,-0.08578483091374282,-0.18985461483816726,0.16165292074326398,0.0782500076009953,-1.1036487616192814,-0.2729492471660852,0.7163051744373402,0.014928686545819173,0.21036087371888504,0.2935048968730822,-0.09276874274549897,0.39472544224754463,0.06303085320465539,0.2376509511557866,0.3230481712877035,0.38000648622095445,0.20924161430850713,-0.41139149614167203,-0.2858326758968015,0.4415430953224388,0.523549715772131,0.9667885805447569,-0.4413436796863294,1.101875413170557,0.20044608613500473,1.751833636359218,0.20439106601738052,0.38710760691346074,-0.4793078535625816,0.11426193437389355,-0.30609451589614056,-0.2213600068671691,0.43962534025024397,0.3656500563010459,-0.29185461246721206,-0.2863762671622822,-0.5585066644849035,0.16831714741392206,0.04640430216310926,0.2904415112895124,-0.0044844827591134905,-0.28307436618014753,0.1299125703851217,0.17646921581432926,-0.030898939010948628,-0.02404792043449481,-0.2950947790448628,-0.31702269919874765,-0.37694726925522776,0.20439545119109184,-0.06469496048160381,-0.08557453832970639,-0.2214606793640798,0.08725767640274791,-0.13249473720591068,-0.36433499684902154,0.25941772403390484,-0.31812772431300235,0.24011585521631754,0.2959008247523825,0.04881917655845275,-0.14854529857455154,-0.017039979009787688,-0.22992491597438183,0.16025908430040037,0.22046449342924512,-0.10743291423630635,0.18618132157989298,0.009742328570827746,0.59933440317047,-0.14220323047730982
7Networks_LH_SalVentAttn_Med_3,2.368566545135284,-0.5197516620848989,-0.7494055829521048,-0.00866126829081635,-1.8473351080467797,0.21915457549339026,-0.6298608154075276,0.02711941601491141,-0.24635040034780636,0.33312883737034255,-0.41202664440556236,-0.42852022991008853,0.35108640794420104,0.1848237911561704,0.003977708072762717,-0.38354000553990036,0.06410556368693618,-0.13821597530853985,0.18808429047697606,2.5105017807816976,0.27269196911910604,-0.4088915869864114,-0.1742011419183901,-0.35839097267206244,0.5863754539708672,-0.7326992707227027,-0.002987828318023127,0.41457344331345136,-1.2463323989713473,0.2907959588642929,0.1291400290653197,0.21748684425381545,-0.489284579323368,0.37413233678103625,0.03905831941791023,-0.27518480019358577,-0.810857527321697,-0.7875093934017091,0.3700491749786715,-1.032647377635647,0.7795150501102097,0.08126907044153266,-0.20533907595504255,0.1419177272448642,-0.6891961548526957,3.8349981319743556,-0.7253401568820677,-0.21793523060137868,0.22285947145135523,0.647358376900085,-0.2801664206241597,0.29374463544613744,-0.866028879808063,-0.5616342220070353,0.6039572519186757,0.056320099212739026,-0.2712252356621742,2.362194593905871,0.4352326970400321,0.897307875317252,0.4595787753336985,-0.24434518434235278,-0.8901695258637338,1.510298389745393,0.5651448619223741,0.550858062892,0.3487045237793296,0.0500940405868008,1.6454266303711058,0.9369802384676195,-1.3290365499538537,-0.5481781796137658,2.3151416026947236,4.904878760889841,-0.11957115200012342,1.051584613114353,0.2406573321823333,-0.7690918089880164,-0.0063189665410465865,-0.45523681310131386,2.4555439199701374,-0.6136432239790575,-0.6841934043194337,1.9691389348030441,-0.10465250084488109,-0.0826133718990173,-1.1562659969304152,1.8853930357350428,-0.3705770402860434,0.6218823334621151,1.3166496431621746,-0.19051100204393767,0.6652849668334624,0.35551132580183237,1.6621205206944771,-2.1799513396081704,0.6656736341387409,-1.0569553118765382,-0.0056351604543502225,-0.02588844807649008,-0.11327814830596565,0.7710239215841865,0.9144307794355144,-0.41097960526082117,-0.691391897352911,0.6623524032179018,0.9262571531716864,1.9008084572013315,0.7932446914456122,-1.0479952077051593,-0.8141745604245879,-0.13691917084900532,1.077698924548518,-0.11887712207919111,1.1316752664144978,-0.7000872632039461,1.0571337191600687,-0.2487034648920627,-0.8380527889823347,0.30302639653977603,-0.41525385227653533,-0.2446864197396603,0.005993286670525984,1.6523690696414814
7Networks_LH_Limbic_OFC_1,-0.7696697760590836,-0.6648993170150268,0.7965017103833396,0.4345047927091749,0.5677058730699717,1.1048989913498672,0.031112646924000082,-0.702643961702139,1.4066557613117965,0.2924404797433017,0.4262009893495491,-0.6403818666926501,-0.3451361148869582,-0.1973272806576285,-0.05498666789727728,0.3887315721349338,-0.18600190164315988,0.09097860113268248,0.5170614628862992,-0.34239030930077563,1.0725329851455438,1.3129407660107986,-0.23164711684691336,-0.32140101374043956,0.09931032290087263,0.880521226224372,-0.085086302119502,-0.3233241814276301,2.009225683534867,0.7800599788459266,0.6291302358311562,0.35375712272756815,0.35325198228866506,-0.23444245227997576,0.46290672408048084,0.6624739895407163,0.2440512834473965,0.1284347422870473,0.39526843944197687,1.655653048692755,-0.21329788418687223,-0.1635214700569945,-0.10810862066772631,-0.017692185196538698,0.21604477763139956,-0.5515230101499321,0.5466578153371431,0.10530512263627873,-0.05935021696817333,-0.5932741177853094,0.10284902915080606,-0.26764679230493105,-0.20409260557015851,0.16570088182931628,-0.1708024437390928,0.29292332378597447,0.6064080586672215,-0.6560792947046233,-0.3259892566188948,0.3411276331949899,-0.2324113691395239,-0.23955028196632017,0.6203216662520102,-0.13946111389005464,-0.3301121127939693,-0.16186179286008232,0.060798509329411825,0.35404373586218285,-0.24935791161783558,-0.360952469200739,0.3668111391273266,0.6985117614895159,-0.7557738400731543,-1.398627816388501,-0.6988666129370767,-0.2503457609340861,-0.17037565900797272,-0.5756294598884217,0.5723752143389091,-0.6839775735198971,-0.47401027566962134,-0.16747316641253282,-0.4375062805777164,-0.6600050234076026,0.07287660932853986,0.38343682758186715,-0.3423760236062636,-0.40778205011129015,0.6881193952129959,-0.42486626601638516,-0.014355987621904149,0.0257746637822832,0.4329728238112377,0.683654415057505,-0.18845681627588395,0.4682584538815811,-0.2172592767799996,0.7859881624798267,-0.12009371393350915,-0.1390659917910674,0.8248863532325189,-0.6131337548826585,0.15676879527015408,0.1415758083266496,0.5254291793513649,-0.5962836359178668,0.004505336035560273,-0.21988703790901473,0.2890752748193628,0.3246400393671741,0.32429038938029875,-0.04254814477824998,-0.2795107901383881,0.5574917556711237,-0.7401667814932391,0.2761046720648204,-0.19577072152793767,0.15548808964712144,1.3776690590710037,-0.3097430212780159,-0.40938926168064976,-0.21333270067506416,-0.22515501874382973,-0.9390031727874742
7Networks_LH_Limbic_TempPole_1,-0.6777889659059753,-0.5767270237065563,-0.1715646021078639,-0.6997405030124381,0.27057570747484466,0.20001132630683782,0.5751708988639881,-1.0686058146403437,0.7993239369967481,-0.1854999485252537,0.09341198038356115,-0.30549443041072954,-0.5977952248578091,0.2925592110480587,-0.10154956130184209,0.37061372363187395,-0.3300303471314513,0.418953346412321,0.5386216447219823,-0.4374628374514412,-0.06772492567431578,-0.3376755908424933,-0.4351683978384143,-0.2461712742486105,0.1424204901658034,-0.007772634061391009,-0.31274271432623096,-0.13526844439227298,1.1052159413816907,0.3764196054047193,0.3764461304678312,0.9178637651777435,1.6582860703746374,0.05226141426633906,0.16871556373640564,0.0586632210433533,1.1536557848409892,0.39174830419774087,0.8154156108629437,0.7179157315211477,-0.11773043190910251,-0.3013428134321385,-0.15776831557288237,-0.2915750835631498,0.059454181792726477,-0.35321276102487764,-0.3604328673842181,0.18862955881632695,0.3380198846056416,-0.7964818723418978,0.33728881251273785,0.149364515114336,-0.09907053592986319,-0.2272144332591568,-0.6019589609495996,0.014044473998302798,1.0012655625988685,0.7181397262159223,0.21716708453897812,-0.3197099964491142,-0.14076115912915957,-0.04526369805286897,0.785937311684716,-0.6380586945607338,-0.2469138583740399,0.04406692809778246,1.6355075375124186,1.1460042835798219,0.47545163564204457,-0.7764959731073133,0.49326349855045076,0.558273949296792,-0.39013029649260783,-1.002403536512799,-0.3352142968940901,-0.0499728595145188,0.5770254049040038,0.12079636960182734,0.20294173441909164,-0.3668868350276048,-0.12340220897910063,-0.21205406409094577,-0.3898168307045079,0.1856280160981014,-0.27656595647189536,0.8713143927656224,1.0926543597305105,-0.2831996914841545,-0.422248799584177,-0.6269274466006036,-0.31065031590130354,0.01491342225756518,1.5846755885901846,-0.17893229167235386,-0.24350817064369973,-0.25529691257261444,-0.3429554019859613,0.316635593283327,-0.20657142057037672,-0.40728861377593767,2.4064199155180384,-0.18498603340851702,0.14630352484483208,-0.07090842925031295,0.21265184078474453,-0.6239559150763565,-0.41132888771695064,-0.041579473773696085,0.13275203888592568,0.00979519999414941,0.11846051342417503,-0.11918822335477255,-0.20602843792235864,1.1487143194200935,-0.4977937807497687,-0.4188757173947225,-0.454014603889835,-0.13620952736376957,0.7147029650327151,-0.3763828604153949,-0.4813464204306775,-0.5044569514715028,-0.14952187602592204,-0.6365105725907699
7Networks_LH_Limbic_TempPole_2,-0.3806689090742382,-0.40595878261454493,0.05757063414284616,-0.3306684554395079,-0.22560946223328063,0.0329340317998554,0.17478324429729938,-0.2564802839454921,0.7794292070768772,0.07101215775930306,0.1739074725149792,-0.2868936239236446,0.22830043003495773,-0.10774018926067136,0.21503791524254726,0.2625036613260134,-0.26182283671993556,0.08644218846866802,0.1782877586211175,-0.33525473431073455,0.7267357933821788,0.09672985377337613,-0.3029482369947258,-0.4493739216536721,0.05994314815359571,0.14446890293539877,0.18572208210543245,-0.27236779275768286,0.028052518742253698,0.19672665284547772,-0.18522797194463655,0.7864891043114216,1.188358086555977,-0.07164825401680147,0.32347660924186117,-0.00575667079379554,-0.09277001882155048,0.03006337003145262,0.7737103049021705,-0.25943519496159306,0.0470528725859312,0.0737638127696024,0.7374820108113543,0.04603455782567434,0.21573609795777382,-0.07989892462500547,-0.013918500114495032,-0.20644355854319227,-0.21070847819584335,-0.8921789015254391,-0.312830664573771,0.46151498065592655,0.5528243163375518,-0.07905886183143088,-0.39453933880664427,0.6635508249329874,1.2254058627313433,1.336291842227132,0.33702184694547005,-0.38826751257299236,0.02391142654242501,-0.06861814357480889,0.6273904862473344,-0.03176393337552794,-0.2150501909818158,1.2258445701389993,1.4385277963347807,0.8756868489889847,0.18786644626956014,0.1883918336732018,-0.17256431567575845,0.19135342397329125,-0.3454726848672992,-0.9898615757818116,-0.28274153307242356,0.13636452433449947,-0.04058851424847269,-0.007067770574105684,-0.5882197486450561,-0.4023413581851955,-0.5067742773648388,-0.040159959651177295,-0.19844750308057482,1.2265099181379713,0.09331538510309892,0.7818174969808513,0.7744714517808223,-0.23503840540825494,-0.049785927830477465,-0.7463274350273028,-0.15816850920038725,0.31155134443071153,1.8490220565538673,-0.2029937776620749,-0.2587671942121615,0.1312034449400519,0.06773625655775421,-0.07661412314293839,0.6542193000954892,-0.3255031124709621,1.5662417297656925,0.23094859339263307,0.564253583497362,0.5167917998692164,0.11772989522607989,-0.45945467793797395,0.33827187527138436,0.29473768490373814,0.031385403567908546,-0.146992059435967,0.47279418422933134,-0.0688830718085161,0.023339829580156863,1.3502686413274008,-0.39381969187287263,-0.016380025410601257,-0.10136662062153574,0.11234410324377213,-0.0691175540786683,-0.31218510069098343,-0.454926204370101,-0.3783179852691875,0.6981229021643482,-0.12810472923300062
7Networks_LH_Cont_Par_1,1.6485082943871454,0.5539812011725583,-1.0417396263752625,-0.7229976397395219,-1.8092862739716435,-0.936536499136043,-0.7467750064509855,1.4727268197086079,-0.020167616182386928,-0.24577056320106996,0.3561995107440349,0.6279825052496661,1.1586444473224276,-0.7107579651890183,0.5146593096930797,0.1885574756092239,0.07683949928000933,-0.44598092924460797,0.3416893403152837,0.8901195353839769,0.5254788484951519,0.08535191762877684,0.5577248481305308,0.5339238037586772,0.2142596922411099,-0.9913019815879728,0.5800327822578784,0.3931789222252621,-2.145982184176584,-0.9738661493030252,-0.8640076413816219,1.6791977646668415,0.9101199377890903,1.0606192390921263,0.2515859929869991,-0.9672499673282485,-1.0846302522896518,-1.1655805865889577,1.3555580653567232,-1.9197622806442995,0.38456306462749046,-0.2765694859038874,-0.05939800645484895,0.7389886557917089,-0.8051486519321789,2.140480353387257,-0.8758609159433538,-0.5940769705965211,0.031873770280435074,-0.4590505528602499,-0.5412417072393159,-0.022376621054239165,0.0491962167381178,-0.2129295772664953,1.7621951792545485,1.4210052415463008,0.39234171001897555,1.3734081052888392,0.027667432295337396,0.53425213707351,-0.824360460965452,0.2144174484600588,-1.345906330156722,2.3907161376142287,1.672191402370789,0.6318521586044409,4.148192121477753,2.156708194815906,1.5211569555547888,1.0385765590754592,-1.500009343181205,-1.2260594865165517,0.1701046780177302,0.12277892289998105,0.4672838537550689,0.4490125731196968,0.8080898980907,-0.16062603240009385,-1.262108146543579,-0.7012668212361556,1.7020368209864882,-0.5522026546082934,-1.1140197091827433,1.9063887423667334,0.7417443753801717,0.5261169312130769,1.1607611832673543,2.079136055856149,-0.07518614123191826,0.02227874017852133,0.6550064539779884,0.8610350843994767,3.389217907637423,-0.5853725116140942,-0.029824908454597707,-1.7692616669799839,1.560031572436321,-0.4175776621068455,0.16758514300866492,0.6636319255419132,0.062444204011178776,0.5043317308438365,0.5807257214728944,-0.7882623481666461,-0.47945652195359467,0.7634178347986985,-0.5732406275354147,0.04626768643637812,0.6123331594646358,-0.19561063518776023,-1.557620864589136,0.06744762866905679,1.063629333371979,0.324316441582565,-0.2539834145658597,0.5405196257308144,0.8291196682383942,-0.30891754632003526,-0.8648284315783596,-0.3064519081487144,1.0500400592209158,-0.3306300145658326,0.33041066409810194,4.721619624759106
7Networks_LH_Cont_PFCl_1,0.6782150855921503,-0.547914791725395,-0.4796609585670697,-0.7307599242106703,-1.3645171771370488,-0.5465695391736609,-0.2479449144337453,-0.1795845838314014,0.495407410631666,-0.017515441189346583,0.003316701393596393,0.29844491962052816,1.6777808453005159,-0.46174068498941667,0.9259216929624927,-0.05386181632635143,-0.41229227521020095,-0.43463165558935857,0.8438059684291979,-0.23639371596325642,0.7307916231429957,0.07271252485669817,-0.3715985724698176,-0.1282392840251582,0.3999022640710355,-0.6282740058610927,0.23580886200023946,0.48944651446555737,-0.7833370384736656,-0.24122685291555043,0.01526883225861103,1.9808134092979683,1.6448743612947947,-0.05101317678595363,-0.04056097555863369,-0.3981007972049166,-0.6326400117045619,-0.5528456358336812,1.0721939987963367,-1.1193675132912895,-0.22886408115315918,-0.3886156661210631,-0.7255429337419437,0.08693143512232925,-0.5714118708536288,0.14019486005929288,-0.26915523570057587,-0.06237942961392824,-0.4685918394916931,-0.029201909833813402,-0.7345503650470347,0.09835900638857906,0.20949724452346563,-0.35445326743520045,1.5999462467555448,1.7340310536188457,0.8368112774986395,3.4739710714395224,0.8871165482256568,0.08286471417543556,0.21943419750562013,-0.3123751993738625,-1.1974910335877362,1.239050818145545,1.1802732824052415,1.8678548142858258,4.358589200797125,1.7942940812715944,0.376711159764771,0.898777975294965,-0.4875689774921061,-0.5650471139283849,-0.44026303840629166,-0.9091008915616176,-0.13837010290468418,1.5714113218657524,-0.05583752561297796,-0.94237312628229,-0.6647026476796453,-1.2491068741216644,0.8051726554813204,-0.10576301654018705,-0.2604888612683999,2.344785399146373,1.1246335056055072,1.6535266061299396,1.2083012401291868,0.9719232174972148,-0.28717822710462393,0.2504721377612459,0.7206598558244021,0.46650446549520524,4.1070670477368205,-0.6650698142711748,-0.3085804597203446,-1.0360106401784475,1.8599615508604948,-0.3100033411844203,0.2706377996733283,-0.09136647395531951,1.4180412750372644,1.4226683033277714,0.7311224136902401,-0.8295359911958914,-0.24471023150396423,-0.8587392791581466,-0.37861919877991246,0.16051922778749947,0.29800981900629037,-0.32315600339112116,-1.105848732150004,-0.14143373213209354,0.9325642370500407,0.4935580861890097,-0.37502833976973515,-0.11884530094770861,0.34390784008858527,-0.6553223068679668,-0.2536326652423364,1.2155797410182723,-0.23444524979434375,-0.49331064980081507,0.5992271343471839,3.561872214844165
